Id,Support,Start,End,Strand,Length,REMNANT_&_PROPHAGE_location,PROPHAGE_ANNOTATION_NEW,SAMYPH_annotation,PSEUDOGENE,SMBGC,Protein_product,Protein_ID,GO_ID,Product_name,Product_Uniprot,MP24,MP30,MP36,MP48,MP72,Ycongo24,Y24,Y48,MM,SAF,NAG,ONA,HT,REGULATED_HT_vs_MM,MP24_RPKLOG2,MP30_RPKLOG2,MP36_RPKLOG2,MP48_RPKLOG2,MP72_RPKLOG2,MM_RPKLOG2,NAG_RPKLOG2,ONA_RPKLOG2,HT_RPKLOG2,SAF_RPKLOG2,Y24_RPKLOG2,Ycongo24_RPKLOG2,Y48_RPKLOG2,CAT_MP24,CAT_MP30,CAT_MP36,CAT_MP48,CAT_MP72,CAT_MM,CAT_NAG,CAT_ONA,CAT_HT,CAT_SAF,CAT_Y24,CAT_Ycongo24,CAT_Y48,FoldChange_HTvsMM,log2FoldChange_HTvsMM,stat_HTvsMM,pvalue_HTvsMM,padj_HTvsMM,FoldChange_NAGvsMM,log2FoldChange_NAGvsMM,stat_NAGvsMM,pvalue_NAGvsMM,padj_NAGvsMM,FoldChange_ONAvsMM,log2FoldChange_ONAvsMM,stat_ONAvsMM,pvalue_ONAvsMM,padj_ONAvsMM,FoldChange_HTvsMP24,log2FoldChange_HTvsMP24,stat_HTvsMP24,pvalue_HTvsMP24,padj_HTvsMP24
SAM23877_RS04390,NZ_CP012382.1,970839,971699,-,861,NA,NA,NA,NA,NA,WP_053127136.1,WP_053127136.1,A3KJJ6,DUF2236 domain-containing protein,DUF2236 domain-containing protein,62,132,237,78,119,118,102,394,20,254,46,96,64,False,6.2,7.3,8.1,6.5,7.1,4.6,5.8,6.8,6.2,8.2,6.9,7.1,8.8,1,1,2,1,1,0,1,1,1,2,1,1,2,1.661,0.732,1.75899999999999,0.0787,0.182451941036117,1.331,0.413,1.13399999999999,0.256595037358463,0.460166987814499,2.374,1.248,2.39599999999999,0.0166,0.0565,1.022,0.031,0.046,0.96349869579031,0.97134391012258
SAM23877_RS04395,NZ_CP012382.1,971740,972117,-,378,NA,NA,NA,NA,NA,WP_053127138.1,WP_053127138.1,A3KJJ7,four-helix bundle copper-binding protein,Uncharacterized protein,82,191,492,82,772,134,139,617,72,923,128,457,226,False,7.8,9,10.3,7.8,11,7.6,8.4,10.2,9.2,11.3,8.5,8.5,10.7,2,2,3,2,3,2,2,3,2,3,2,2,3,1.501,0.586,1.423,0.154639488555518,0.301559387052338,1.169,0.225,0.654,0.513226374747422,0.701862558843328,2.502,1.323,2.30299999999999,0.0213,0.0682,2.201,1.138,1.40799999999999,0.158990399022099,0.200626164252279
SAM23877_RS04400,NZ_CP012382.1,972247,972603,+,357,NA,NA,NA,NA,NA,WP_053127139.1,WP_053127139.1,A3KJJ8,DUF6479 family protein,Putative secreted protein,254,1597,2473,184,1702,512,891,1456,112,1283,318,1183,540,False,9.5,12.1,12.8,9,12.2,8.3,9.8,11.7,10.6,11.8,11.3,10.5,12,2,3,3,2,3,2,3,3,3,3,3,3,3,1.793,0.842,1.728,0.0841,0.191931770589378,1.296,0.374,1.04699999999999,0.294985255350467,0.505267498857193,3.457,1.789,2.59399999999999,0.00949,0.0364,1.739,0.798,0.928,0.353359670095149,0.409924152778317
SAM23877_RS04405,NZ_CP012382.1,972689,975487,-,2799,NA,NA,NA,NA,NA,WP_053127142.1,WP_053127142.1,A3KJJ9,hypothetical protein,Putative secreted protein,4367,5106,5903,19281,6514,4685,6543,20699,432,2960,1080,2638,1766,True_Induced in HT (vs MM),10.6,10.8,11,12.8,11.2,7.3,8.6,9.9,9.3,10,11.2,10.7,12.9,3,3,3,3,3,1,2,3,2,3,3,3,3,3.221,1.688,3.589,0.000331,0.00211,1.739,0.799,2.13399999999999,0.0329,0.112493287453365,5.082,2.345,4.613,0.00000396,0.0000513,0.429,-1.22,-2.59,0.00959,0.0151
SAM23877_RS04410,NZ_CP012382.1,975632,976246,-,615,NA,NA,NA,NA,NA,WP_244902915.1,WP_107408712.1,A3KJK0,hypothetical protein,Putative secreted protein,57,68,48,220,136,87,109,813,18,23,19,23,13,False,6.6,6.8,6.3,8.5,7.8,4.9,5,5.3,4.5,5.3,7.5,7.2,10.4,1,1,1,2,2,0,0,0,0,0,2,1,3,0.837,-0.257,-0.862999999999999,0.388250399610918,0.57470499881616,1.002,0.003,0.011,0.991531170025724,0.995643641983782,1.124,0.169,0.570999999999999,0.567764065368063,0.730521569524222,0.254,-1.978,-4.18299999999999,0.0000288,0.0000633
SAM23877_RS04415,NZ_CP012382.1,976243,977739,-,1497,NA,NA,NA,NA,NA,WP_053127144.1,WP_053127144.1,A3KJK1,ATP-binding protein,Histidine kinase (EC 2.7.13.3),72,84,42,57,74,91,117,224,68,69,140,52,44,False,5.6,5.8,4.8,5.3,5.6,5.5,6.6,5.1,4.9,5.5,6.3,5.9,7.2,1,1,0,0,1,1,1,0,0,1,1,1,1,0.764,-0.389,-1.451,0.146887836096056,0.290851660261448,1.749,0.806,2.608,0.0091,0.0427,0.848,-0.237,-0.926,0.354307135960018,0.535640237621675,0.632,-0.663,-1.949,0.0513,0.0714
SAM23877_RS04420,NZ_CP012382.1,977751,978440,-,690,NA,NA,NA,NA,NA,WP_053127146.1,WP_053127146.1,A3KJK2,response regulator transcription factor,Putative two-component system response regulator (Transcriptional regulatory protein AfsQ1),122,131,70,127,246,172,171,573,114,133,238,83,77,False,7.5,7.6,6.7,7.5,8.5,7.4,8.4,6.9,6.8,7.6,8,8,9.7,2,1,1,1,2,1,2,1,1,1,2,2,3,0.75,-0.415,-1.651,0.0988,0.216693937717449,1.777,0.829,2.88,0.00398,0.0226,0.793,-0.334,-1.356,0.17513247675782,0.329557635939173,0.643,-0.636,-2.12699999999999,0.0334,0.0482
SAM23877_RS04425,NZ_CP012382.1,978554,979471,+,918,NA,NA,NA,NA,NA,WP_079030634.1,WP_079030634.1,A0A0K2AM25,DUF3152 domain-containing protein,Putative membrane protein,17,42,30,45,35,35,36,183,10,38,318,12,7,False,4.3,5.5,5.1,5.6,5.3,3.6,8.4,3.8,3.1,5.4,5.3,5.3,7.6,0,1,0,1,1,0,2,0,0,0,1,1,2,0.859,-0.219,-0.693999999999999,0.487452064659813,0.665577071465408,26.034,4.702,6.958,0.00000000000345,0.000000000328,1.083,0.116,0.360999999999999,0.717794739194923,0.84096657322657,0.415,-1.27,-2.123,0.0338,0.0486
SAM23877_RS04430,NZ_CP012382.1,979529,979723,-,195,NA,NA,NA,NA,NA,WP_053127147.1,WP_053127147.1,A0A0K2AM31,hypothetical protein,Uncharacterized protein,3,3,28,110,326,3,4,546,26,182,38,123,121,True_Induced in HT (vs MM),4.4,4.4,7.2,9.2,10.7,7.1,7.6,9.3,9.3,9.9,4.7,4.4,11.5,0,0,1,2,3,1,2,2,2,3,0,0,3,3.421,1.774,3.532,0.000412,0.00255,1.191,0.253,0.775,0.438282907627017,0.641882414361555,3.442,1.783,3.61,0.000306,0.00218,35.696,5.158,8.919,4.72E-019,3.59E-018
SAM23877_RS04435,NZ_CP012382.1,979822,980832,-,1011,NA,NA,NA,NA,NA,WP_053127148.1,WP_053127148.1,A3KJK5,TerC family protein,"Putative membrane protein, TerC family",25,34,116,429,1920,41,35,3227,187,267,93,249,342,False,4.7,5.1,6.9,8.7,10.9,7.5,6.5,8,8.4,8.1,5.2,5.4,11.6,0,0,1,2,3,2,1,2,2,2,1,1,3,1.461,0.547,1.831,0.067,0.161889066818421,0.643,-0.636,-1.911,0.056,0.163131437500888,1.182,0.241,0.862999999999999,0.388078711525506,0.57213218722378,12.292,3.62,8.70299999999999,3.24E-018,2.32E-017
SAM23877_RS04440,NZ_CP012382.1,980898,981935,-,1038,NA,NA,NA,NA,NA,WP_053127149.1,WP_053127149.1,A3KJK6,SPFH/Band 7/PHB domain protein,"Putative protease, membrane anchored (Putative secreted protein)",24,30,169,424,470,62,56,787,94,439,96,331,457,True_Induced in HT (vs MM),4.6,4.9,7.4,8.7,8.8,6.5,6.5,8.3,8.8,8.7,5.8,5.9,9.6,0,0,1,2,2,1,1,2,2,2,1,1,2,4.344,2.119,4.74699999999999,0.00000206,0.0000228,1.02,0.029,0.096,0.92333923519212,0.960267333770385,2.88,1.526,3.785,0.000154,0.00123,17.128,4.098,9.77599999999999,1.43E-022,1.39E-021
SAM23877_RS04445,NZ_CP012382.1,981938,982369,-,432,NA,NA,NA,NA,NA,WP_053127150.1,WP_053127150.1,A3KJK7,NfeD family protein,Putative integral membrane protein,63,81,212,344,486,212,141,688,78,307,106,233,314,True_Induced in HT (vs MM),7.2,7.6,8.9,9.6,10.1,7.5,8,9.1,9.5,9.5,8.4,8.9,10.6,1,1,2,2,3,2,2,2,2,2,2,2,3,3.356,1.747,4.00499999999999,0.000062,0.000489,1.186,0.247,0.801,0.423115582370599,0.630586818897046,2.321,1.215,3.14599999999999,0.00166,0.0089,4.593,2.199,5.28599999999999,0.000000125,0.000000357
SAM23877_RS04450,NZ_CP012382.1,982587,983591,-,1005,NA,NA,NA,NA,NA,WP_244902916.1,WP_053127151.1,A3KJK8,substrate-binding domain-containing protein,Putative transcriptional regulator,251,401,288,123,163,547,601,299,114,90,130,79,99,False,8,8.6,8.2,6.9,7.4,6.8,7,6.3,6.6,6.5,9.2,9.1,8.2,2,2,2,1,1,1,1,1,1,1,2,2,2,0.915,-0.128,-0.487999999999999,0.625659314520224,0.77276379513068,1.092,0.127,0.443,0.65802705721914,0.813361570850151,0.793,-0.334,-1.211,0.225796734693896,0.394792998309936,0.405,-1.305,-3.616,0.000299,0.000584
SAM23877_RS04455,NZ_CP012382.1,984005,984598,-,594,NA,NA,NA,NA,NA,WP_053127152.1,WP_053127152.1,A0A0K2AM36,VOC family protein,Glyoxalase_6 domain-containing protein,83,158,139,89,102,182,231,161,104,31,36,47,27,True_Repressed in HT (vs MM),7.1,8.1,7.9,7.2,7.4,7.5,6,6.3,5.6,5.8,8.6,8.3,8.1,1,2,2,1,1,1,1,1,0,1,2,2,2,0.296,-1.755,-4.229,0.0000235,0.000204,0.451,-1.15,-3.1,0.00194,0.013,0.551,-0.861,-2.613,0.00897,0.0349,0.34,-1.557,-3.898,0.000097,0.000202
SAM23877_RS04460,NZ_CP012382.1,984754,985395,-,642,NA,NA,NA,NA,NA,WP_053127153.1,WP_053127153.1,A3KJL0,LUD domain-containing protein,LUD_dom domain-containing protein,37,54,50,39,40,59,62,66,100,12,34,28,18,True_Repressed in HT (vs MM),5.9,6.4,6.3,6,6,7.3,5.8,5.5,4.9,4.3,6.6,6.5,6.7,1,1,1,1,1,1,1,1,0,0,1,1,1,0.214,-2.226,-5.30299999999999,0.000000114,0.00000162,0.416,-1.267,-3.515,0.00044,0.00399,0.323,-1.633,-4.408,0.0000104,0.00012,0.558,-0.841,-2.16,0.0308,0.0447
SAM23877_RS04465,NZ_CP012382.1,985392,986816,-,1425,NA,NA,NA,NA,NA,WP_053127154.1,WP_053127154.1,A3KJL1,lactate utilization protein,Putative iron-sulfur protein (Putative oxidoreductase subunit with NAD(P)-binding domain and ferridoxin-like domain),106,155,152,118,189,153,148,217,535,105,150,126,121,True_Repressed in HT (vs MM),6.2,6.8,6.7,6.4,7.1,8.6,6.7,6.5,6.4,6.2,6.7,6.8,7.3,1,1,1,1,1,2,1,1,1,1,1,1,1,0.236,-2.08,-6.956,0.00000000000349,0.0000000000974,0.31,-1.689,-5.53,0.000000032,0.00000117,0.25,-2.002,-6.82899999999999,0.00000000000858,0.000000000286,1.151,0.203,0.742999999999999,0.457618130959831,0.51366017926576
SAM23877_RS04470,NZ_CP012382.1,986813,987568,-,756,NA,NA,NA,NA,NA,WP_053127155.1,WP_053127155.1,A3KJL2,(Fe-S)-binding protein,Lactate utilization protein A (Putative fumarate reductase-related protein),66,107,126,75,105,94,112,92,339,74,109,54,86,True_Repressed in HT (vs MM),6.5,7.2,7.4,6.7,7.1,8.8,7.2,6.2,6.8,6.6,7.2,7,6.9,1,1,1,1,1,2,1,1,1,1,1,1,1,0.274,-1.87,-5.93599999999999,0.00000000292,0.0000000548,0.363,-1.461,-4.63699999999999,0.00000353,0.0000684,0.17,-2.559,-7.774,7.58E-015,0.000000000000377,1.316,0.396,1.349,0.177219691408495,0.221146198452179
SAM23877_RS04475,NZ_CP012382.1,987559,989067,-,1509,NA,NA,NA,NA,NA,WP_053127156.1,WP_079030019.1,A3KJL3,rhamnulokinase,Putative rhamnose kinase (Rhamnulokinase) (EC 2.7.1.5),83,85,72,82,130,128,120,178,294,60,85,52,46,True_Repressed in HT (vs MM),5.8,5.8,5.6,5.8,6.4,7.6,5.8,5.1,5,5.3,6.3,6.4,6.9,1,1,1,1,1,2,1,0,0,0,1,1,1,0.165,-2.601,-7.658,0.000000000000019,0.000000000000699,0.328,-1.61,-4.97299999999999,0.00000066,0.0000159,0.187,-2.422,-7.339,0.000000000000216,0.0000000000091,0.57,-0.812,-2.62,0.00878,0.014
SAM23877_RS04480,NZ_CP012382.1,989354,991399,-,2046,NA,NA,NA,NA,NA,WP_053127157.1,WP_053127157.1,A3KJL4,bifunctional rhamnulose-1-phosphate aldolase/short-chain dehydrogenase,Putative oxidoreductase (Putative oxidoreductase YuxG) (EC 1.-.-.-),53,30,18,58,28,19,13,33,991,7,25,16,51,True_Repressed in HT (vs MM),4.7,3.9,3.2,4.8,3.8,8.9,3.7,3.1,4.7,2,2.8,3.3,4.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.06,-4.048,-6.913,0.00000000000475,0.00000000013,0.031,-5.014,-7.631,0.0000000000000233,0.00000000000363,0.02,-5.637,-9.083,1.05E-019,8.73E-018,0.97,-0.043,-0.084,0.932916896581848,0.94586508390429
SAM23877_RS04485,NZ_CP012382.1,991468,992634,-,1167,NA,NA,NA,NA,NA,WP_053127158.1,WP_053127158.1,A3KJL5,L-rhamnose isomerase,Putative sugar isomerase (EC 5.3.1.-),41,23,18,66,75,8,8,45,1863,25,53,34,99,True_Repressed in HT (vs MM),5.2,4.4,4,5.8,6,10.6,5.5,4.9,6.4,4.5,2.9,2.9,5.3,1,0,0,1,1,3,1,0,1,0,0,0,0,0.061,-4.046,-7.60799999999999,0.0000000000000278,0.000000000000989,0.033,-4.907,-8.32499999999999,8.43E-017,0.0000000000000329,0.022,-5.536,-10.054,8.86E-024,1.22E-021,2.284,1.192,2.52099999999999,0.0117,0.0182
SAM23877_RS04490,NZ_CP012382.1,992918,994447,+,1530,NA,NA,NA,NA,NA,WP_053127159.1,WP_053127159.1,A3KJL6,sugar ABC transporter ATP-binding protein,Ribose import ATP-binding protein RbsA (EC 7.5.2.7),55,29,13,65,31,12,8,65,1556,32,68,28,153,True_Repressed in HT (vs MM),5.2,4.3,3.2,5.4,4.4,10,5.5,4.2,6.7,4.4,2.6,3.1,5.4,1,0,0,0,0,3,1,0,1,0,0,0,0,0.113,-3.151,-5.66,0.0000000152,0.000000248,0.056,-4.163,-6.878,0.00000000000605,0.000000000525,0.022,-5.526,-9.38,6.57E-021,6.58E-019,2.592,1.374,2.76799999999999,0.00564,0.00924
SAM23877_RS04495,NZ_CP012382.1,994444,995499,+,1056,NA,NA,NA,NA,NA,WP_053127160.1,WP_053127160.1,A3KJL7,ABC transporter permease,Putative ABC transporter permease,15,10,3,23,8,4,3,22,353,16,10,5,49,True_Repressed in HT (vs MM),3.9,3.4,1.9,4.5,3.1,8.4,3.4,2.5,5.6,4,1.9,2.2,4.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0.156,-2.676,-5.31599999999999,0.000000106,0.00000152,0.034,-4.861,-7.68,0.0000000000000159,0.00000000000266,0.019,-5.693,-8.81099999999999,1.24E-018,9.13E-017,3.195,1.676,3.564,0.000365,0.000704
SAM23877_RS04500,NZ_CP012382.1,995492,996523,+,1032,NA,NA,NA,NA,NA,WP_053127161.1,WP_053127161.1,A0A0K2AM41,ABC transporter permease,Putative ABC transporter permease,10,4,4,19,5,4,5,16,106,3,3,4,11,True_Repressed in HT (vs MM),3.4,2.3,2.3,4.3,2.5,6.7,2,2.3,3.5,2,2.5,2.3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0.132,-2.923,-4.42499999999999,0.00000964,0.0000916,0.053,-4.238,-5.19,0.000000211,0.00000599,0.049,-4.358,-5.644,0.0000000166,0.000000347,1.108,0.148,0.243999999999999,0.806871817015889,0.839806167806769
SAM23877_RS04505,NZ_CP012382.1,996613,997698,+,1086,NA,NA,NA,NA,NA,WP_053127162.1,WP_053127162.1,A3KJL9,rhamnose ABC transporter substrate-binding protein,Autoinducer 2-binding protein LsrB,24,12,6,39,44,18,21,104,928,37,39,21,92,True_Repressed in HT (vs MM),4.5,3.6,2.7,5.2,5.4,9.7,5.2,4.3,6.4,5.1,4.3,4.1,6.6,0,0,0,0,1,3,0,0,1,0,0,0,1,0.109,-3.199,-6.708,0.0000000000197,0.000000000487,0.049,-4.352,-8.156,3.47E-016,0.000000000000102,0.026,-5.243,-10.16,2.98E-024,4.44E-022,3.633,1.861,4.259,0.0000205,0.0000458
SAM23877_RS04510,NZ_CP012382.1,997763,998083,+,321,NA,NA,NA,NA,NA,WP_053127163.1,WP_053127163.1,A3KJM0,L-rhamnose mutarotase,L-rhamnose mutarotase,6,6,13,14,61,3,5,28,706,29,28,16,54,True_Repressed in HT (vs MM),4.4,4.4,5.4,5.5,7.6,11.1,6.5,5.7,7.4,6.5,4.2,3.6,6.5,0,0,1,0,2,3,1,1,1,1,0,0,1,0.085,-3.558,-7.948,1.9E-015,0.0000000000000803,0.045,-4.47,-8.82199999999999,1.13E-018,5.65E-016,0.026,-5.266,-10.646,1.82E-026,2.82E-024,8.406,3.071,6.76199999999999,0.0000000000136,0.0000000000575
SAM23877_RS04515,NZ_CP012382.1,998169,999197,+,1029,NA,NA,NA,NA,NA,WP_053127164.1,WP_053127164.1,A3KJM1,LacI family transcriptional regulator,Putative LacI-family transcriptional regulatory protein,16,12,14,27,22,17,17,139,166,7,12,4,12,True_Repressed in HT (vs MM),4,3.7,3.9,4.8,4.5,7.3,3.7,2.3,3.7,3,4.1,4.1,7.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.082,-3.612,-6.02099999999999,0.00000000173,0.000000034,0.106,-3.233,-5.452,0.0000000498,0.0000017,0.03,-5.065,-7.04499999999999,0.00000000000186,0.000000000068,0.734,-0.445,-0.82,0.412461756538614,0.469169818952264
SAM23877_RS04520,NZ_CP012382.1,999223,1001901,-,2679,NA,NA,NA,NA,NA,WP_053127165.1,WP_053127165.1,A0A0K2AMJ6,SpoIIE family protein phosphatase/ATP-binding protein,Histidine kinase (EC 2.7.13.3),20,17,8,8,23,17,16,35,2,8,6,7,37,True_Induced in HT (vs MM),3,2.7,1.7,1.7,3.2,0.2,1.4,1.6,3.8,1.7,2.7,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12.532,3.648,4.429,0.00000947,0.0000902,1.393,0.478,1.27899999999999,0.200924026530434,0.396149281176686,1.713,0.776,1.756,0.0791,0.183960706401422,1.826,0.869,2.21099999999999,0.027,0.0397
SAM23877_RS40000,NZ_CP012382.1,1002092,1003144,-,1053,NA,NA,NA,NA,NA,WP_053127166.1,WP_053127166.1,A0A0K2AM46,DUF6215 domain-containing protein,Uncharacterized protein,89,61,36,40,33,70,63,31,104,150,199,121,80,False,6.4,5.9,5.1,5.3,5,6.6,7.6,6.9,6.3,7.2,5.9,6.1,4.9,1,1,0,0,0,1,1,1,1,1,1,1,0,0.847,-0.239,-0.958999999999999,0.337553190687561,0.524643842121836,1.64,0.713,2.44499999999999,0.0145,0.0613,1.111,0.151,0.645,0.519194758388865,0.691331392387437,0.905,-0.145,-0.461,0.645030250203839,0.693545183653084
SAM23877_RS04530,NZ_CP012382.1,1003278,1003652,-,375,NA,NA,NA,NA,NA,WP_053127167.1,WP_053127167.1,A3KJM4,helix-turn-helix transcriptional regulator,Putative transcriptional regulator,82,62,74,95,68,140,110,86,63,62,50,63,59,False,7.8,7.4,7.6,8,7.5,7.4,7.1,7.4,7.3,7.4,8.2,8.6,7.9,2,1,2,2,2,1,1,1,1,1,2,2,2,0.953,-0.069,-0.26,0.795027051124598,0.890201196883075,0.866,-0.207,-0.700999999999999,0.483416746009671,0.679085428918349,0.991,-0.013,-0.048,0.961517195807999,0.986361903577788,0.722,-0.471,-1.248,0.212137530995712,0.260316590613754
SAM23877_RS04535,NZ_CP012382.1,1003731,1004141,+,411,NA,NA,NA,NA,NA,WP_053127168.1,WP_053127168.1,A3KJM5,RidA family protein,"Putative translation initiation inhibitor, yjgF family",52,28,24,37,68,42,36,31,46,58,78,73,48,False,7,6.1,5.9,6.5,7.4,6.8,7.6,7.5,6.9,7.2,6.5,6.7,6.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1.017,0.024,0.099,0.921292866574291,0.963499554806757,1.46,0.546,1.93399999999999,0.0531,0.157332884540607,1.391,0.477,1.78699999999999,0.0739,0.175305042531051,0.908,-0.139,-0.454,0.650081363885681,0.697907026671016
SAM23877_RS04540,NZ_CP012382.1,1004436,1005677,+,1242,NA,NA,NA,NA,NA,WP_053127169.1,WP_053127169.1,A3KJM6,MFS transporter,Putative integral membrane efflux protein,29,15,10,11,7,17,15,14,38,21,46,9,48,False,4.6,3.7,3.1,3.3,2.7,5,5.2,3,5.3,4.1,3.7,3.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146,0.197,0.691999999999999,0.489183764704053,0.667193316124553,1.107,0.147,0.475999999999999,0.634141055832763,0.79796603083434,0.339,-1.561,-3.28,0.00104,0.00609,1.648,0.721,1.659,0.0972,0.128032012080607
SAM23877_RS04545,NZ_CP012382.1,1005981,1006973,+,993,NA,NA,NA,NA,NA,WP_053127170.1,WP_053127170.1,A3KJM7,dihydroxyacetone kinase subunit DhaK,"Dihydroxyacetone kinase, N-terminal domain (Putative dihydroxyacetone kinase subunit 1)",103,131,144,608,468,80,94,854,475,306,231,386,647,False,6.7,7.1,7.2,9.3,8.9,8.9,7.9,8.6,9.3,8.3,6.6,6.3,9.7,1,1,1,2,2,2,2,2,2,2,1,1,3,1.244,0.315,1.29,0.197178743566222,0.362190920147978,0.573,-0.804,-2.72699999999999,0.0064,0.0325,0.87,-0.201,-0.864999999999999,0.387287066621452,0.57131098983637,6.042,2.595,8.557,1.15E-017,7.83E-017
SAM23877_RS04550,NZ_CP012382.1,1007050,1007649,+,600,NA,NA,NA,NA,NA,WP_053127171.1,WP_053127171.1,A3KJM8,dihydroxyacetone kinase subunit DhaL,"Dihydroxyacetone kinase, C-terminal domain (Putative dihydroxyacetone kinase subunit 2)",96,148,152,431,332,63,65,528,218,222,144,212,418,False,7.3,8,8,9.5,9.1,8.5,7.9,8.5,9.4,8.5,6.8,6.7,9.8,1,2,2,2,2,2,2,2,2,2,1,1,3,1.557,0.639,2.141,0.0323,0.0929,0.777,-0.364,-1.204,0.228519804667326,0.429085398440328,0.987,-0.02,-0.075,0.940011039411302,0.975117955538136,4.148,2.052,5.41,0.000000063,0.000000185
SAM23877_RS04555,NZ_CP012382.1,1007642,1008052,+,411,NA,NA,NA,NA,NA,WP_053127172.1,WP_053127172.1,A3KJM9,PTS fructose transporter subunit IIA,Putative dihydroxyacetone kinase phosphotransfer protein,40,100,78,149,37,48,61,273,10,11,16,16,23,False,6.6,7.9,7.6,8.5,6.5,4.7,5.4,5.4,5.9,4.9,7.2,6.9,9.4,1,2,1,2,1,0,1,0,0,0,1,1,2,1.57,0.65,1.911,0.056,0.142091713926576,1.275,0.35,1.064,0.287310981499885,0.496489085442427,1.237,0.307,0.974999999999999,0.329605608769394,0.510986623951705,0.587,-0.768,-1.877,0.0605,0.083
SAM23877_RS41115,NZ_CP012382.1,1008143,1008241,+,99,NA,NA,NA,PSEUDOGENE,NA,NA,NA,NA,NA,NA,7,13,8,22,2,6,6,38,2,0,0,1,0,False,6.3,7.1,6.5,7.9,4.9,4.9,3.3,4.3,3.3,3.3,6.1,6.1,8.6,1,1,1,2,0,0,0,0,0,0,1,1,2,0.524,-0.933,-1.768,0.0771,0.17967609032626,0.61,-0.713,-1.77,0.0767,0.204837499329528,0.703,-0.508,-1.206,0.227880531499801,0.397485024500012,0.091,-3.461,-3.448,0.000564,0.00106
SAM23877_RS04560,NZ_CP012382.1,1008266,1008910,-,645,NA,NA,NA,NA,NA,WP_053127173.1,WP_053127173.1,A3KJN0,TetR/AcrR family transcriptional regulator,Putative TetR-family transcriptional regulator,50,40,26,37,44,39,46,13,44,49,44,66,31,False,6.3,6,5.4,5.9,6.1,6.1,6.1,6.7,5.6,6.3,6.2,6,4.4,1,1,1,1,1,1,1,1,0,1,1,1,0,0.805,-0.314,-1.208,0.227078109400737,0.401162173923188,0.997,-0.004,-0.014,0.988789857111589,0.993876790855973,1.313,0.393,1.51899999999999,0.128667483596841,0.263550925592169,0.645,-0.633,-1.967,0.0491,0.0687
SAM23877_RS04565,NZ_CP012382.1,1009046,1009807,+,762,NA,NA,NA,NA,NA,WP_053127174.1,WP_053127174.1,A3KJN1,glucose 1-dehydrogenase,Putative 3-oxoacyl-acyl-carrier protein reductase,34,21,11,33,290,87,66,160,6,13,22,6,17,False,5.5,4.9,4,5.5,8.6,3.2,4.9,3.2,4.6,4.2,6.5,6.9,7.7,1,0,0,0,2,0,0,0,0,0,1,1,2,1.652,0.724,1.741,0.0817,0.187810123514971,1.92,0.941,2.11799999999999,0.0341,0.115436534698425,1.07,0.098,0.288999999999999,0.772513905635423,0.876081076486608,0.527,-0.925,-1.485,0.137527675758772,0.176128974652495
SAM23877_RS04570,NZ_CP012382.1,1009837,1010685,-,849,NA,NA,NA,NA,NA,WP_053127175.1,WP_079030020.1,A0A0K2AM54,glycoside hydrolase family 75 protein,Putative secreted protein,2,5,4,3,5,4,3,7,2,3,6,3,37,True_Induced in HT (vs MM),1.8,2.8,2.6,2.2,2.8,1.8,3,2.2,5.5,2.2,2.2,2.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10.367,3.374,3.774,0.00016,0.00112,1.327,0.409,1.12,0.262910077387255,0.467906629489458,1.154,0.206,0.571999999999999,0.567232673570495,0.730494436721921,14.262,3.834,5.605,0.0000000208,0.0000000644
SAM23877_RS04575,NZ_CP012382.1,1011147,1012136,+,990,NA,NA,NA,NA,NA,WP_244902917.1,WP_053127176.1,A3KJN3,fibronectin type III domain-containing protein,Putative sugar hydrolase,2,4,2,2,2,5,4,7,0,1,3,1,4,False,1.6,2.3,1.6,1.6,1.6,0,2,1,2.3,1,2.3,2.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0.659,1.42,0.155611038297503,0.302943917054806,1.394,0.48,1.316,0.188267334070786,NA,0.966,-0.05,-0.137,0.891100205208073,0.950012696883388,1.438,0.524,0.714999999999999,0.474436795989367,0.530257159532179
SAM23877_RS04580,NZ_CP012382.1,1012301,1012849,+,549,NA,NA,NA,NA,NA,WP_053127177.1,WP_053127177.1,A3KJN4,hypothetical protein,Putative secreted protein,1,2,2,1,2,2,2,8,0,1,2,0,94,True_Induced in HT (vs MM),1.9,2.5,2.5,1.9,2.5,0.9,2.5,0.9,7.4,1.9,2.5,2.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,117.591,6.878,5.44299999999999,0.0000000524,0.000000788,1.542,0.624,1.62,0.10516972503833,0.254006411934678,1,0,0,1,1,68.133,6.09,8.57799999999999,9.68E-018,6.62E-017
